Wavelength in nm	0.5 ps	1.5 ps	20.4 ps	101 ps	501 ps
369.0	0.025184715744822454	0.021790786718873356	0.016018526476696895	0.015466878877219191	0.014934837193113894
370.0	0.022952452873359445	0.02027320474390786	0.014564105869128019	0.01343885499938027	0.012180830821007292
371.0	0.024039935494937898	0.023251567744212654	0.01462587375802405	0.014968923118729703	0.01499426511909601
372.0	0.022230332172727275	0.01947662535912502	0.01503104115342145	0.012862828150026165	0.012682437722773797
373.0	0.022448233891050138	0.022179889310316624	0.014839905885914625	0.014693831864371423	0.013260675874435022
374.0	0.022372451073531387	0.020406702142059665	0.013853320915094102	0.01442010089800781	0.011938045685660849
375.0	0.0206027055937121	0.017601542610015886	0.012217629166635758	0.011566606102996204	0.012450503918873163
376.0	0.019542319005569558	0.014514772526353659	0.011414968119735436	0.011129403844318623	0.00998863703182935
377.0	0.021568431294226437	0.017917322239185598	0.012606098756353122	0.012892948844544398	0.012002678611733928
378.0	0.018367703422417107	0.014898026781353602	0.011226614427535433	0.009293454637155751	0.008932321933826192
379.0	0.013328364369495574	0.01264245795010504	0.006544092338277487	0.006026757587708466	0.007527160011059221
380.0	0.018719807993219293	0.01631221509902114	0.013262473604693207	0.009963383488296737	0.010615305619974702
381.0	0.016604665673321244	0.014883313179625587	0.01114089380763944	0.008331914200693584	0.011006942836302103
382.0	0.016871522351729427	0.014218922494118954	0.009437728965947112	0.00599313034022881	0.008455295134958133
383.0	0.012536486151994018	0.011041940489458831	0.008414635152297307	0.0022716468709763796	0.007343542990640392
384.0	0.016242360448488546	0.01572247187141609	0.012610461660923188	0.0050344001853246025	0.009133333080302938
385.0	0.013004544544679985	0.012454194858468085	0.00886832644264019	0.0005280729616874141	0.006679803260019831
386.0	0.011914847423354972	0.00993235330328437	0.00829420908044288	-0.0009114836269788072	0.004772903466965985
387.0	0.00791136923879721	0.0057228834059022985	0.005840553446211186	-0.00502785916764578	0.0025762801300730893
388.0	0.006753725534381483	0.004686233173119302	0.004969932051361553	-0.005530592428675324	0.001125106792367774
389.0	0.005853965712207566	0.004320540254331358	0.0037605356792624785	-0.007520447395454486	0.0013249789057701664
390.0	0.0020504498961917026	0.0011218555861353902	0.00022440219693539636	-0.01061752084723496	-0.003986951785612572
391.0	-0.0006579239843288654	2.3953521106627483e-05	-0.0011930520201457449	-0.011039402824359978	-0.0028361681686118983
392.0	-0.00238763701993316	-0.00396565427461683	-0.003142436186640232	-0.013851221759562736	-0.005713848765307945
393.0	-0.005864841597752525	-0.011639016522169315	-0.0038120206369690332	-0.015437949423314858	-0.006111529252796348
394.0	-0.009152077163558144	-0.017082455581023257	-0.006033859378912091	-0.016561368338079637	-0.00846873947501197
395.0	-0.012328208318655057	-0.02139403685623275	-0.00859965011340369	-0.01946288341376421	-0.010727842011160331
396.0	-0.015233663289866	-0.018473229046244075	-0.010268419893899958	-0.021137092699499756	-0.012517209222783108
397.0	-0.01746393702799959	-0.018322348037994318	-0.012530514126059518	-0.023483032666973276	-0.015039250820954015
398.0	-0.016665315856565697	-0.014544701098030523	-0.013943020432573497	-0.023594493780588408	-0.016249186993477514
399.0	-0.01926013185285329	-0.016991746934962897	-0.017067979819992078	-0.0273498609293836	-0.01789253286879743
400.0	-0.022652736657610056	-0.02207563885818639	-0.02182607043227593	-0.030400376773652663	-0.02309042669280407
401.0	-0.024270578994687153	-0.022151672084430647	-0.024409840666349877	-0.03207674707600711	-0.02407050299162721
402.0	-0.02474845621883823	-0.02340938724686462	-0.025530092960489057	-0.031828132596463686	-0.025757948701306366
403.0	-0.028390274707290455	-0.027994671145487985	-0.028850601489901713	-0.03198901633768722	-0.02704862289046249
404.0	-0.03142166423819512	-0.03148417153736804	-0.03200794542337093	-0.03361565589376908	-0.031252653382553466
405.0	-0.03192431383121309	-0.032569657537265255	-0.03377724360620133	-0.03447463538596177	-0.03317119404267392
406.0	-0.03397666534536566	-0.03354428866309166	-0.03464895067288814	-0.03424102334300996	-0.03405048212138446
407.0	-0.034801637440865826	-0.03492916703720531	-0.036252715273971364	-0.03532253285359304	-0.03469937886435437
408.0	-0.037021480763332636	-0.03790005930945911	-0.03827920168365363	-0.038172402259036155	-0.037600409308317
409.0	-0.037934763656556146	-0.03802036741708729	-0.0392628063091386	-0.03805845023820883	-0.03763702311736548
410.0	-0.039614417216704646	-0.03962488515858473	-0.04090045084144446	-0.03978200420875521	-0.039186305117455196
411.0	-0.041090362440829364	-0.04074358218799355	-0.0415294298098982	-0.04117470469035076	-0.03967365857150959
412.0	-0.0415757407660594	-0.04174945674388758	-0.04164877047749883	-0.04114745197855305	-0.041791289750707415
413.0	-0.04221557740458713	-0.042298699603173916	-0.04313434121253671	-0.04218806046036087	-0.041571135629093335
414.0	-0.04326671030211248	-0.04399971764408458	-0.04383337334924241	-0.043698223426615584	-0.04314074262529174
415.0	-0.04393689752073242	-0.044511616185962215	-0.044682059176832	-0.04397302907276518	-0.04223337504829035
416.0	-0.045309202251939726	-0.04622628629129128	-0.046477564207023876	-0.04542143847424003	-0.04443617898053804
417.0	-0.045858254884152655	-0.04623569149679202	-0.04651311945485444	-0.04548785435469646	-0.04501515424718602
418.0	-0.045778413980430636	-0.04656671781108884	-0.047293951423210835	-0.04576473607682811	-0.045734260148403386
419.0	-0.04798115394246067	-0.04778424309771403	-0.04787979724437458	-0.04690011021981134	-0.04555593126716508
420.0	-0.04896608306043058	-0.049578647598657065	-0.04918190664193315	-0.04754067845926067	-0.04765651721222496
421.0	-0.048984866372612686	-0.049631807587967994	-0.04949439323380641	-0.048239293112662625	-0.047801850205660544
422.0	-0.04876141416379653	-0.04922258525463322	-0.04920346383334508	-0.04801871963593351	-0.04788071344630646
423.0	-0.04972234270997444	-0.05038443329983906	-0.05032897879257963	-0.049692373572606266	-0.048607482653053015
424.0	-0.049771377403886874	-0.05037748321087403	-0.05077021646399363	-0.05018577372224347	-0.04939792869367214
425.0	-0.05024484121228696	-0.05061906541243387	-0.05103263294470373	-0.050184176999881126	-0.04963980852730518
426.0	-0.05117988075324022	-0.050961123061866065	-0.05178652479899575	-0.05115710170320545	-0.0503928718962918
427.0	-0.052850257486719156	-0.05273109832230465	-0.053749225875611935	-0.05282322154516049	-0.05185995806214948
428.0	-0.051776331602441904	-0.052360768759286386	-0.052927800683014406	-0.052082654607803466	-0.051196489902467605
429.0	-0.051422010911986345	-0.05192014789883443	-0.05245134692308431	-0.05192291104731474	-0.05084361668071419
430.0	-0.05231138171467411	-0.053040699135489346	-0.053825556103038096	-0.05264497625056308	-0.05230645900372313
